interaction,inter
1049141448912777218,1494
1049156649758470144,1495
1049171,1496
104919381,1497
1049193900492165120,1498
1049203912937545728,1499
1049306268,1500
1049311806001438721,1501
1049334054728949760,1502
1049340889867476997,1503
1049363085830578177,1504
1049378815519219712,1505
1049390539441954816,1506
1049406227053203456,1507
1049413951816126464,1508
104944189,1509
1049444995084800000,1510
1049454625,1511
1049456155,1512
1049475664804532225,1513
1049502531074883585,1514
1049505138140942336,1515
1049507281417601025,1516
1049545976388575232,1517
104954985,1518
1049583945237581824,1519
104960470,1520
1049623525731028992,1521
1049651715346243584,1522
1049659390331117568,1523
1049660266340904960,1524
104966264,1525
10497032,1526
1049753096614686720,1527
1049821790,1528
1049886402203279360,1529
1049947808629833734,1530
1049981767153790976,1531
105001809,1532
1050053533569970176,1533
1050059163269824512,1534
1050069638929887232,1535
1050162544936144896,1536
1050177834738540544,1537
1050186888089391104,1538
10501932,1539
1050388102794096640,1540
1050392630922629121,1541
105039869,1542
1050461776603701248,1543
105050227,1544
1050508094730571776,1545
1050539802519584768,1546
1050598544673923075,1547
1050644660979347456,1548
1050752563346399232,1549
1050774260057300993,1550
1050795184148099072,1551
1050837690940252161,1552
1050840356,1553
1050844168581312512,1554
1050846441168666624,1555
105085224,1556
105103721,1557
1051136707,1558
1051252231012581382,1559
1051340431093575680,1560
1051350603203469313,1561
1051406341686919168,1562
1051435500773548032,1563
1051475151194337280,1564
1051478578871840774,1565
1051522984110956545,1566
1051545854924996609,1567
1051551273529614337,1568
1051553191781908480,1569
1051631607830990849,1570
105165371,1571
1051678518596243456,1572
1051683661,1573
1051690978686337024,1574
105173441,1575
1051822796072992768,1576
1051832274,1577
1051848321789304834,1578
1051880900416303111,1579
1051881891677306881,1580
105189186,1581
1051922019065901056,1582
1051943691181613056,1583
1051993261,1584
1052007949940482048,1585
1052070795063771136,1586
1052120970574618625,1587
1052193633456144387,1588
1052234463063801857,1589
1052239546543497217,1590
1052257957919031297,1591
1052259676459585536,1592
1052286547557580800,1593
105228914,1594
1052315117231243265,1595
1052320711778304000,1596
1052322290619174912,1597
105236274,1598
1052369242350338048,1599
1052406310740738048,1600
1052485525,1601
105249413,1602
105250544,1603
1052566439117410304,1604
1052574135514206215,1605
1052576910138593280,1606
1052632956,1607
1052648259099869185,1608
1052668806,1609
1052679906923081728,1610
1052713110694453248,1611
1052767658414931968,1612
1052776269123866624,1613
1052904361934946305,1614
1052959324723703808,1615
1052986785238851587,1616
1053030046422720517,1617
1053131119623847936,1618
1053154670456246272,1619
1053190963500380160,1620
1053236474349604865,1621
1053334045961191424,1622
1053387493247279104,1623
1053430283322646528,1624
1053431454317797377,1625
1053466748102545410,1626
1053555274898948096,1627
1053557199711232001,1628
1053565582170378240,1629
1053583587017142272,1630
1053604406,1631
1053606681882443778,1632
1053717816,1633
1053794646,1634
1053797813623144448,1635
1053815533999579136,1636
1053949922003828737,1637
1053953133464834048,1638
1054021078799015936,1639
1054050260,1640
1054126022004740101,1641
105412657,1642
1054140109812043778,1643
1054175699303575552,1644
1054249271099342848,1645
1054338805,1646
1054340359843602432,1647
1054351654441562112,1648
1054409486,1649
1054421403405963266,1650
1054426554497933312,1651
105443297,1652
1054454268952858625,1653
1054461437601607680,1654
1054637334,1655
105468938,1656
1054751942705065986,1657
1054783840877719553,1658
1054808167849381888,1659
1054816333605392384,1660
1054830983575412737,1661
1054841324,1662
1054869225989332992,1663
1054960957,1664
1055018081221820416,1665
1055054525285982209,1666
1055060071,1667
1055070224305807361,1668
1055078766899277824,1669
1055079392,1670
1055105798794330112,1671
1055125529744101381,1672
1055159308969762816,1673
1055281292403789824,1674
1055290012416331777,1675
1055307732226531328,1676
1055383247893467142,1677
105540811,1678
1055458750411067398,1679
1055465925007282177,1680
1055498014008070144,1681
1055516850870599680,1682
1055519941410127874,1683
1055540006,1684
1055555936130088963,1685
1055591047768600576,1686
1055730738,1687
1055761939,1688
1055793362660442112,1689
105583608,1690
1055861075739099136,1691
1055982020873068546,1692
1055987824749625344,1693
1056048055336755201,1694
1056081660905644032,1695
1056088112106037248,1696
1056116474434240513,1697
1056123570,1698
1056195132398157824,1699
1056220655371345921,1700
1056296671649325056,1701
1056313685910544384,1702
1056403261,1703
1056438358715490304,1704
1056442024478437377,1705
1056499393,1706
1056503826348355585,1707
1056509889491714049,1708
105653707,1709
1056552596,1710
1056553979331657733,1711
1056617625978048512,1712
1056661634716852224,1713
1056674988,1714
1056712374282043392,1715
105672148,1716
1056833912,1717
1056922520199270401,1718
1056944124715253760,1719
1056977256478793731,1720
1056999398167773186,1721
105707045,1722
1057070560281149440,1723
1057144387,1724
1057147713328947201,1725
1057237461007396864,1726
1057303254386860034,1727
1057335234688106497,1728
105733665,1729
1057339007720247297,1730
1057346500076945408,1731
1057403619706839041,1732
1057489075857326080,1733
1057493180264931330,1734
1057555385446469632,1735
1057563845508718592,1736
1057627804928565248,1737
1057645927,1738
1057659211734286337,1739
1057662586668355584,1740
1057687697773408256,1741
1057736509795827725,1742
1057764836426334209,1743
1057803832904818690,1744
1057821177496788992,1745
1057886733717528576,1746
1057918163789271040,1747
1057996860181397504,1748
1058013566899433472,1749
1058015032737443840,1750
1058036142032019456,1751
1058036865230688256,1752
1058089116125011969,1753
1058103225759531009,1754
1058183011621949440,1755
105832336,1756
1058380976500498438,1757
105838665,1758
105838701,1759
1058395234395152384,1760
1058398651968643072,1761
1058418615928541184,1762
1058426941722681349,1763
1058435762688008192,1764
1058445636549263360,1765
1058475694538153984,1766
1058593610,1767
105862892,1768
105866228,1769
1058718782473060360,1770
1058720983031267329,1771
1058745314,1772
1058751285573242880,1773
1058783436205449218,1774
1058830329203449856,1775
1058880545281712129,1776
1058922739,1777
105895042,1778
1059037118452981760,1779
1059091794644869120,1780
1059120997289345024,1781
1059143327050719232,1782
1059146950002372608,1783
1059150116655976448,1784
1059154787499941889,1785
1059159998,1786
1059172611035447296,1787
105918870,1788
1059298529586233344,1789
105932639,1790
1059453656012148736,1791
1059492568508088320,1792
1059516603195244544,1793
1059552374958813187,1794
1059555794188939275,1795
1059613727828324352,1796
1059614625656983552,1797
1059652381305200646,1798
1059665071708823552,1799
1059674823528374272,1800
1059675376111312897,1801
1059722817049059328,1802
1059834888264794112,1803
1059838039,1804
1059942926585872385,1805
1059995241980190720,1806
1059999227902857218,1807
1060027756619202562,1808
1060123835045830657,1809
1060142677,1810
1060168497878179842,1811
1060190287962800128,1812
1060207213552242691,1813
1060209977804103680,1814
106021954,1815
1060240886251044864,1816
1060284470899556353,1817
1060294336334548992,1818
1060307291013070848,1819
1060339296945590272,1820
1060352011026214914,1821
1060514352057376770,1822
1060573081935249409,1823
1060573933701742593,1824
1060585409816727553,1825
106058799,1826
1060590090936901633,1827
1060605689024929792,1828
1060637890424692736,1829
1060644212780060673,1830
106067437,1831
1060676671697760256,1832
1060693626798460928,1833
1060765123734687746,1834
1060807922777776133,1835
1060944759718662145,1836
1060954583080419328,1837
106096597,1838
1061003153968189440,1839
1061009601355829255,1840
106105044,1841
1061090625364418560,1842
1061113937024888832,1843
1061139252782628864,1844
106114624,1845
106117335,1846
1061231226839879680,1847
1061310848256356352,1848
1061346310429777921,1849
1061389111523729408,1850
1061448757,1851
1061453371176038400,1852
1061514177846624256,1853
106151492,1854
1061519784079171584,1855
1061554391268786176,1856
1061584045409210368,1857
1061584949206286337,1858
1061612251344453633,1859
1061616206451539969,1860
1061627563,1861
1061635623247900672,1862
1061657263440625664,1863
1061657614235435009,1864
1061674929941307392,1865
106167871,1866
106177364,1867
1061777076569673728,1868
1061778571,1869
106182754,1870
1061881758570795008,1871
106194664,1872
1061986795792056322,1873
1062048629853208582,1874
1062083754,1875
106211188,1876
1062124370,1877
1062181586760843264,1878
106218655,1879
1062188492866887680,1880
106220052,1881
1062212360109092864,1882
1062233071947149313,1883
106228835,1884
1062315706249822209,1885
1062348800721862656,1886
1062374125098930177,1887
106239684,1888
1062405264,1889
1062417602604097541,1890
1062432762223910913,1891
1062516916613513216,1892
1062546204830121984,1893
1062642620139294720,1894
1062676682220290048,1895
1062684954113511426,1896
1062743636314513408,1897
106276682,1898
1062775113622454278,1899
1062790735550971904,1900
106279352,1901
1062813983730737154,1902
1062823763920801792,1903
1062824476432261120,1904
1062827057275699200,1905
1062859846620471296,1906
1062931900145250304,1907
1063021544039841793,1908
1063068302552059906,1909
1063120600149975041,1910
1063154155840290819,1911
1063191421937684481,1912
1063205196405194752,1913
1063212926,1914
1063225494743719937,1915
1063252074127917056,1916
106331300,1917
1063336350,1918
1063349876371554304,1919
1063455943684435970,1920
1063468160127385601,1921
1063477842690871296,1922
1063483393453772800,1923
1063495347832541184,1924
1063520799766790144,1925
1063526479173173250,1926
1063533605778087936,1927
1063540297,1928
10635842,1929
1063626594219171845,1930
1063627424443834368,1931
1063629757307396096,1932
1063630076,1933
1063672498003181568,1934
1063708246152626176,1935
1063722438356168705,1936
1063788686855323648,1937
1063880586891325441,1938
1063905534439538694,1939
106401793,1940
1064095149888802816,1941
1064206075,1942
1064207404043288576,1943
1064238045027799043,1944
1064260548,1945
1064272979717181442,1946
1064340192423743488,1947
1064423207829155840,1948
1064496091767291904,1949
1064501612696268801,1950
1064502249962070017,1951
1064526271,1952
1064568793,1953
1064577535919435778,1954
1064580517637619713,1955
1064586673722454017,1956
1064606408577044480,1957
1064613189617369089,1958
106461955,1959
1064623039034376194,1960
1064677759094386688,1961
106469050,1962
10646932,1963
1064699303397130240,1964
106470488,1965
1064753158352773120,1966
106477560,1967
1064804128285708288,1968
1064823040708669440,1969
1064835515088809984,1970
1064854879146004480,1971
1064874769038872582,1972
1064896166385655808,1973
1064903669802561542,1974
1064946713109151745,1975
106494679,1976
1064949539696721921,1977
1064954946875928576,1978
1065042392171065344,1979
1065074699351265281,1980
1065094574530600960,1981
1065112256558571520,1982
106511987,1983
1065160832143679488,1984
1065185086700691456,1985
1065235562985082886,1986
106528248,1987
1065308082048241666,1988
1065341814117302274,1989
1065355298108403712,1990
1065406164874248192,1991
106543468,1992
106562658,1993
106566533,1994
1065683863966543873,1995
1065687520657190913,1996
1065732854737485824,1997
1065741888907591681,1998
1065865497743380480,1999
1065882542816092160,2000
1065902762200838144,2001
1065915562096766976,2002
1065925715315568640,2003
1065949290114310147,2004
1065963687410835456,2005
106596718,2006
1066015342340829184,2007
1066029809732472832,2008
10660802,2009
1066098713800658950,2010
106614788,2011
1066157725489364992,2012
1066197752151982080,2013
1066245839834607621,2014
106625425,2015
1066302260563636224,2016
106630509,2017
1066346153124474880,2018
1066399905965580288,2019
1066467436025864193,2020
1066477532579594241,2021
1066482574879535105,2022
1066511253638537216,2023
1066519391293067265,2024
1066611851293794305,2025
1066619394,2026
1066634199396900865,2027
1066668190225321986,2028
1066711784449601536,2029
1066773270773547008,2030
1066812948126019585,2031
1066828236041146369,2032
1066828271839404032,2033
1066832527971692544,2034
1066841230724624385,2035
1066849862824542208,2036
1066873165157036035,2037
106691582,2038
106693103,2039
1066943060,2040
1067056986,2041
1067107747156643843,2042
1067108611,2043
1067115793345695745,2044
1067123558487343104,2045
1067142600,2046
1067155389169451008,2047
1067170282220240896,2048
1067260903,2049
1067269152,2050
1067298345536970752,2051
1067352807324491776,2052
